PID_DAYNESKNIGHT,13680
PID_DAYNELKNIGHT,13776
PID_DAYNEAKNIGHT,13872
PID_DAYNEBKNIGHT,13968
PID_DAYNEDKNIGHT,14064
PID_DAYNEFMAGE,14160
PID_DAYNETMAGE,14256
PID_DAYNEWMAGE,14352
PID_DAYNEBLADE,14448
PID_DAYNEFIGHTER,14544
PID_DAYNEPRIEST,14640
PID_DAYNESOLDIER2,14736
PID_DAYNEARCHER2,14832
PID_DAYNESARMOR2,14928
PID_DAYNELARMOR2,15024
PID_DAYNEAARMOR2,15120
PID_DAYNESKNIGHT2,15216
PID_DAYNELKNIGHT2,15312
PID_DAYNEAKNIGHT2,15408
PID_DAYNEBKNIGHT2,15504
PID_DAYNEDKNIGHT2,15600
PID_DAYNEFMAGE2,15696
PID_DAYNETMAGE2,15792
PID_DAYNEWMAGE2,15888
PID_DAYNEDRUID,15984
PID_DAYNEBLADE2,16080
PID_DAYNEFIGHTER2,16176
PID_DAYNEPRIEST2,16272
PID_CRIMEASOLDIER,16368
PID_CRIMEAARCHER,16464
PID_CRIMEASARMOR,16560
PID_CRIMEALARMOR,16656
PID_CRIMEAAARMOR,16752
PID_CRIMEASKNIGHT,16848
PID_CRIMEALKNIGHT,16944
PID_CRIMEAAKNIGHT,17040
PID_CRIMEABKNIGHT,17136
PID_CRIMEAFMAGE,17232
PID_CRIMEATMAGE,17328
PID_CRIMEAWMAGE,17424
PID_CRIMEABLADE,17520
PID_CRIMEAFIGHTER,17616
PID_CRIMEAPRIEST,17712
PID_CRIMEASOLDIER2,17808
PID_CRIMEAARCHER2,17904
PID_CRIMEASARMOR2,18000
PID_CRIMEALARMOR2,18096
PID_CRIMEAAARMOR2,18192
PID_CRIMEASKNIGHT2,18288
PID_CRIMEALKNIGHT2,18384
PID_CRIMEAAKNIGHT2,18480
PID_CRIMEABKNIGHT2,18576
PID_CRIMEAFMAGE2,18672
PID_CRIMEATMAGE2,18768
PID_CRIMEAWMAGE2,18864
PID_CRIMEADRUID,18960
PID_CRIMEABLADE2,19056
PID_CRIMEAFIGHTER,19152
PID_CRIMEAPRIEST2,19248
PID_REBELLIONSOLDIER,19344
PID_REBELLIONARCHER,19440
PID_REBELLIONSARMOR,19536
PID_REBELLIONLARMOR,19632
PID_REBELLIONAARMOR,19728
PID_REBELLIONSKNIGHT,19824
PID_REBELLIONLKNIGHT,19920
PID_REBELLIONAKNIGHT,20016
PID_REBELLIONBKNIGHT,20112
PID_REBELLIONFMAGE,20208
PID_REBELLIONTMAGE,20304
PID_REBELLIONWMAGE,20400
PID_REBELLIONSOLDIER3,20496
PID_REBELLIONARCHER3,20592
PID_REBELLIONBLADE,20688
PID_REBELLIONFIGHTER,20784
PID_REBELLIONSARMOR3,20880
PID_REBELLIONLARMOR3,20976
PID_REBELLIONAARMOR3,21072
PID_REBELLIONSKNIGHT3,21168
PID_REBELLIONLKNIGHT3,21264
PID_REBELLIONAKNIGHT3,21360
PID_REBELLIONPRIEST,21456
PID_REBELLIONSOLDIER2,21552
PID_REBELLIONARCHER2,21648
PID_REBELLIONSARMOR2,21744
PID_REBELLIONLARMOR2,21840
PID_REBELLIONAARMOR2,21936
PID_REBELLIONSKNIGHT2,22032
PID_REBELLIONLKNIGHT2,22128
PID_REBELLIONAKNIGHT2,22224
PID_REBELLIONBKNIGHT2,22320
PID_REBELLIONFMAGE2,22416
PID_REBELLIONTMAGE2,22512
PID_REBELLIONWMAGE2,22608
PID_REBELLIONDRUID,22704
PID_REBELLIONSOLDIER4,22800
PID_REBELLIONARCHER4,22896
PID_REBELLIONBLADE2,22992
PID_REBELLIONFIGHTER2,23088
PID_REBELLIONPRIEST2,23184
PID_REBELLIONBLADE2,23280
PID_REBELLIONFIGHTER2_B,23376
PID_APOSTLESOLDIER,23472
PID_APOSTLEARCHER,23568
PID_APOSTLESARMOR,23664
PID_APOSTLELARMOR,23760
PID_APOSTLEAARMOR,23856
PID_APOSTLESKNIGHT,23952
PID_APOSTLELKNIGHT,24048
PID_APOSTLEAKNIGHT,24144
PID_APOSTLEBKNIGHT,24240
PID_APOSTLEPKNIGHT,24336
PID_APOSTLEDKNIGHT,24432
PID_APOSTLEFMAGE,24528
PID_APOSTLETMAGE,24624
PID_APOSTLEWMAGE,24720
PID_APOSTLEDRUID,24816
PID_APOSTLEBLADE,24912
PID_APOSTLEFIGHTER,25008
PID_APOSTLEPRIEST,25104
PID_FIRESPIRIT,25200
PID_THUNDERSPIRIT,25296
PID_WINDSPIRIT,25392
PID_ASTARTE_AURA,25488
PID_ASTARTE,25584
PID_GALIA_TIGER,25680
PID_GALIA_CAT,25776
PID_PHOENICIS,25872
PID_KILVAS,25968
PID_GOLDOA_RED,26064
PID_GOLDOA_WHITE,26160
PID_DUD_TIGER,26256
PID_DUD_CAT,26352
PID_DUD_HAWK,26448
PID_DUD_CROW,26544
PID_DUD_RED,26640
PID_PUGO,26736
PID_ISAIYA,26832
PID_ZAITAN,26928
PID_BONARD,27024
PID_HELL,27120
PID_DEATH,27216
PID_WAZECACA,27312
PID_LABERTHON,27408
PID_DZUR,27504
PID_RADMIM,27600
PID_JELD,27696
PID_ZEFFREN,27792
PID_YEARDLEY,27888
PID_MARJO,27984
PID_TASHJORIA,28080
PID_RUDBECK,28176
PID_SIDIAU,28272
PID_ROMMITANA,28368
PID_ITOTS,28464
PID_BEJONA,28560
PID_KAZISA,28656
PID_LOMBROSO,28752
PID_KEZDHA,28848
PID_NOSE,28944
PID_RAO,29040
PID_SERGEI,29136
PID_GORAN,29232
PID_YUMA,29328
PID_CAHITALENO,29424
PID_VALTELOME,29520
PID_NUMIDA,29616
PID_MARADSKNIGHT,29712
PID_MARADLKNIGHT,29808
PID_MARADAKNIGHT,29904
PID_MARADBKNIGHT,30000
PID_1_MAP8_AARMOR,30096
PID_1_MAP7_GRANDPA,30192
PID_1_MAP7_GRANDMA,30288
PID_1_MAP7_BOY,30384
PID_1_MAP7_GIRL,30480
PID_SENATOR,30576
PID_BEGNIONSOLDIER_FIRE,30672
PID_MAP8_PRISONER,30768
PID_MAP9_PRISONER,30864
PID_2_MAP2_GUARD,30960
